 # t (s), x (m)
   1.0000000000000000        499.50000000000000     
   1.1000000238418579        549.33451187765593     
   1.2100000524520880        604.11424561085130     
   1.3310000865459461        664.32106919749094     
   1.4641001269340557        730.48084887052562     
   1.6105101745343284        803.16646250341068     
   1.7715612303853161        883.00065545134009     
   1.9487173956611588        970.65857117429084     
   2.1435891816883177        1066.8697219444080     
   2.3579481509642983        1172.4190745503533     
   2.5937430222785931        1288.1468043317673     
   2.8531173863461050        1414.9461076571431     
   3.1384291930043346        1553.7582441754698     
   3.4522721871307511        1705.5636872808568     
   3.7974994881524093        1871.3678695310516     
   4.1772495275070938        2052.1794863641580     
   4.5949745798511925        2248.9786225661283     
   5.0544721473890428        2462.6710332408416     
   5.5599194826359541        2694.0236668862867     
   6.1159115634583596        2943.5748592231807     
   6.7275028656188898        3211.5104150547550     
   7.4002533125769459        3497.4938484811378     
   8.1402788202704279        3800.4351254066028     
   8.9543068963768420        4118.1770218728270     
   9.8497377995018383        4447.0712452569096     
   10.834711814288070        4781.4071876610578     
   11.918183254036537        5112.6438263476421     
   13.110001863591823        5428.3788358466827     
   14.421002362517806        5710.9670740459051     
   15.863102942593075        5935.6714448174398     
   17.449413615058230        6068.1903195501109     
   19.194355392590492        6061.3540208844588     
   21.113791389478635        5850.7140767563542     
   23.225171031818512        5348.6573750729895     
   25.547688688731590        4436.5554467951388     
   28.102458166709113        2954.2968391294580     
   30.912704653394840        686.33454923931276     
   34.003975855750639       -2656.9070122065932     
   37.404374252043667       -7463.8037406248550     
   41.144812569037811       -14254.529823548277     
   45.259294806910368       -23725.007570512378     
   49.785225366667078       -36805.437098824739     
   54.763749090306057       -54738.235054615740     
   60.240125305006188       -79181.810331951710     
   66.264139271743318       -112348.73276607171     
